Disease,Year,PROVINCE,Week_no,Count
Dengue,2015,Sukhothai,22,20
Dengue,2015,Sukhothai,23,16
Dengue,2015,Sukhothai,24,12
Dengue,2015,Sukhothai,25,7
Dengue,2015,Sukhothai,26,10
Dengue,2015,Sukhothai,27,14
Dengue,2015,Sukhothai,28,8
Dengue,2015,Sukhothai,29,8
Dengue,2015,Sukhothai,30,10
Dengue,2015,Sukhothai,31,10
Dengue,2015,Sukhothai,32,7
Dengue,2015,Sukhothai,33,20
Dengue,2015,Sukhothai,34,18
Dengue,2015,Sukhothai,35,20
Dengue,2015,Sukhothai,36,15
Dengue,2015,Sukhothai,37,7
Dengue,2015,Sukhothai,38,16
Dengue,2015,Sukhothai,39,10
Dengue,2015,Sukhothai,40,16
Dengue,2015,Sukhothai,41,6
Dengue,2015,Sukhothai,42,5
Dengue,2015,Sukhothai,43,12
Dengue,2015,Sukhothai,44,9
Dengue,2015,Sukhothai,45,25
Dengue,2015,Sukhothai,46,25
Dengue,2015,Sukhothai,47,12
Dengue,2015,Sukhothai,48,13
Dengue,2015,Sukhothai,49,16
Dengue,2015,Sukhothai,50,11
Dengue,2015,Sukhothai,51,6
Dengue,2015,Sukhothai,52,7
Dengue,2015,Phitsanulok,1,1
Dengue,2015,Phitsanulok,2,0
Dengue,2015,Phitsanulok,3,3
Dengue,2015,Phitsanulok,4,1
Dengue,2015,Phitsanulok,5,0
Dengue,2015,Phitsanulok,6,1
Dengue,2015,Phitsanulok,7,1
Dengue,2015,Phitsanulok,8,0
Dengue,2015,Phitsanulok,9,1
Dengue,2015,Phitsanulok,10,0
Dengue,2015,Phitsanulok,11,1
Dengue,2015,Phitsanulok,12,1
Dengue,2015,Phitsanulok,13,1
Dengue,2015,Phitsanulok,14,1
Dengue,2015,Phitsanulok,15,3
Dengue,2015,Phitsanulok,16,2
Dengue,2015,Phitsanulok,17,1
Dengue,2015,Phitsanulok,18,6
Dengue,2015,Phitsanulok,19,5
Dengue,2015,Phitsanulok,20,2
Dengue,2015,Phitsanulok,21,7
Dengue,2015,Phitsanulok,22,14
Dengue,2015,Phitsanulok,23,21
Dengue,2015,Phitsanulok,24,28
Dengue,2015,Phitsanulok,25,18
Dengue,2015,Phitsanulok,26,28
Dengue,2015,Phitsanulok,27,43
Dengue,2015,Phitsanulok,28,21
Dengue,2015,Phitsanulok,29,37
Dengue,2015,Phitsanulok,30,45
Dengue,2015,Phitsanulok,31,29
Dengue,2015,Phitsanulok,32,48
Dengue,2015,Phitsanulok,33,64
Dengue,2015,Phitsanulok,34,76
Dengue,2015,Phitsanulok,35,66
Dengue,2015,Phitsanulok,36,46
Dengue,2015,Phitsanulok,37,66
Dengue,2015,Phitsanulok,38,40
Dengue,2015,Phitsanulok,39,43
Dengue,2015,Phitsanulok,40,43
Dengue,2015,Phitsanulok,41,14
Dengue,2015,Phitsanulok,42,26
Dengue,2015,Phitsanulok,43,33
Dengue,2015,Phitsanulok,44,33
Dengue,2015,Phitsanulok,45,64
Dengue,2015,Phitsanulok,46,48
Dengue,2015,Phitsanulok,47,63
Dengue,2015,Phitsanulok,48,39
Dengue,2015,Phitsanulok,49,42
Dengue,2015,Phitsanulok,50,29
Dengue,2015,Phitsanulok,51,38
Dengue,2015,Phitsanulok,52,18
Dengue,2015,Phichit,1,1
Dengue,2015,Phichit,2,0
Dengue,2015,Phichit,3,1
Dengue,2015,Phichit,4,0
Dengue,2015,Phichit,5,1
Dengue,2015,Phichit,6,1
Dengue,2015,Phichit,7,5
Dengue,2015,Phichit,8,9
Dengue,2015,Phichit,9,7
Dengue,2015,Phichit,10,4
Dengue,2015,Phichit,11,7
Dengue,2015,Phichit,12,13
Dengue,2015,Phichit,13,7
Dengue,2015,Phichit,14,11
Dengue,2015,Phichit,15,14
Dengue,2015,Phichit,16,4
Dengue,2015,Phichit,17,13
Dengue,2015,Phichit,18,14
Dengue,2015,Phichit,19,20
Dengue,2015,Phichit,20,20
Dengue,2015,Phichit,21,18
Dengue,2015,Phichit,22,23
Dengue,2015,Phichit,23,15
Dengue,2015,Phichit,24,12
Dengue,2015,Phichit,25,10
Dengue,2015,Phichit,26,21
Dengue,2015,Phichit,27,17
Dengue,2015,Phichit,28,21
Dengue,2015,Phichit,29,14
Dengue,2015,Phichit,30,16
Dengue,2015,Phichit,31,25
Dengue,2015,Phichit,32,20
Dengue,2015,Phichit,33,25
Dengue,2015,Phichit,34,22
Dengue,2015,Phichit,35,22
Dengue,2015,Phichit,36,33
Dengue,2015,Phichit,37,34
Dengue,2015,Phichit,38,34
Dengue,2015,Phichit,39,26
Dengue,2015,Phichit,40,13
Dengue,2015,Phichit,41,32
Dengue,2015,Phichit,42,17
Dengue,2015,Phichit,43,26
Dengue,2015,Phichit,44,32
Dengue,2015,Phichit,45,49
Dengue,2015,Phichit,46,36
Dengue,2015,Phichit,47,36
Dengue,2015,Phichit,48,26
Dengue,2015,Phichit,49,26
Dengue,2015,Phichit,50,12
Dengue,2015,Phichit,51,9
Dengue,2015,Phichit,52,17
Dengue,2015,Phetchabun,1,0
Dengue,2015,Phetchabun,2,0
Dengue,2015,Phetchabun,3,0
Dengue,2015,Phetchabun,4,1
Dengue,2015,Phetchabun,5,4
Dengue,2015,Phetchabun,6,2
Dengue,2015,Phetchabun,7,2
Dengue,2015,Phetchabun,8,2
Dengue,2015,Phetchabun,9,0
Dengue,2015,Phetchabun,10,0
Dengue,2015,Phetchabun,11,5
Dengue,2015,Phetchabun,12,3
Dengue,2015,Phetchabun,13,1
Dengue,2015,Phetchabun,14,1
Dengue,2015,Phetchabun,15,2
Dengue,2015,Phetchabun,16,4
Dengue,2015,Phetchabun,17,5
Dengue,2015,Phetchabun,18,3
Dengue,2015,Phetchabun,19,7
Dengue,2015,Phetchabun,20,15
Dengue,2015,Phetchabun,21,21
Dengue,2015,Phetchabun,22,16
Dengue,2015,Phetchabun,23,23
Dengue,2015,Phetchabun,24,32
Dengue,2015,Phetchabun,25,14
Dengue,2015,Phetchabun,26,29
Dengue,2015,Phetchabun,27,28
Dengue,2015,Phetchabun,28,29
Dengue,2015,Phetchabun,29,16
Dengue,2015,Phetchabun,30,25
Dengue,2015,Phetchabun,31,36
Dengue,2015,Phetchabun,32,40
Dengue,2015,Phetchabun,33,41
Dengue,2015,Phetchabun,34,38
Dengue,2015,Phetchabun,35,53
Dengue,2015,Phetchabun,36,39
Dengue,2015,Phetchabun,37,40
Dengue,2015,Phetchabun,38,32
Dengue,2015,Phetchabun,39,27
Dengue,2015,Phetchabun,40,27
Dengue,2015,Phetchabun,41,14
Dengue,2015,Phetchabun,42,11
Dengue,2015,Phetchabun,43,7
Dengue,2015,Phetchabun,44,19
Dengue,2015,Phetchabun,45,25
Dengue,2015,Phetchabun,46,18
Dengue,2015,Phetchabun,47,12
Dengue,2015,Phetchabun,48,7
Dengue,2015,Phetchabun,49,2
Dengue,2015,Phetchabun,50,1
Dengue,2015,Phetchabun,51,8
Dengue,2015,Phetchabun,52,3
Dengue,2015,Ratchaburi,1,18
Dengue,2015,Ratchaburi,2,19
Dengue,2015,Ratchaburi,3,11
Dengue,2015,Ratchaburi,4,17
Dengue,2015,Ratchaburi,5,19
Dengue,2015,Ratchaburi,6,24
Dengue,2015,Ratchaburi,7,21
Dengue,2015,Ratchaburi,8,17
Dengue,2015,Ratchaburi,9,34
Dengue,2015,Ratchaburi,10,42
Dengue,2015,Ratchaburi,11,48
Dengue,2015,Ratchaburi,12,44
Dengue,2015,Ratchaburi,13,48
Dengue,2015,Ratchaburi,14,42
Dengue,2015,Ratchaburi,15,57
Dengue,2015,Ratchaburi,16,34
Dengue,2015,Ratchaburi,17,51
Dengue,2015,Ratchaburi,18,55
Dengue,2015,Ratchaburi,19,71
Dengue,2015,Ratchaburi,20,72
Dengue,2015,Ratchaburi,21,69
Dengue,2015,Ratchaburi,22,101
Dengue,2015,Ratchaburi,23,115
Dengue,2015,Ratchaburi,24,118
Dengue,2015,Ratchaburi,25,116
Dengue,2015,Ratchaburi,26,117
Dengue,2015,Ratchaburi,27,156
Dengue,2015,Ratchaburi,28,158
Dengue,2015,Ratchaburi,29,204
Dengue,2015,Ratchaburi,30,198
Dengue,2015,Ratchaburi,31,207
Dengue,2015,Ratchaburi,32,163
Dengue,2015,Ratchaburi,33,197
Dengue,2015,Ratchaburi,34,190
Dengue,2015,Ratchaburi,35,214
Dengue,2015,Ratchaburi,36,227
Dengue,2015,Ratchaburi,37,171
Dengue,2015,Ratchaburi,38,127
Dengue,2015,Ratchaburi,39,106
Dengue,2015,Ratchaburi,40,86
Dengue,2015,Ratchaburi,41,62
Dengue,2015,Ratchaburi,42,76
Dengue,2015,Ratchaburi,43,67
Dengue,2015,Ratchaburi,44,53
Dengue,2015,Ratchaburi,45,87
Dengue,2015,Ratchaburi,46,74
Dengue,2015,Ratchaburi,47,62
Dengue,2015,Ratchaburi,48,49
Dengue,2015,Ratchaburi,49,53
Dengue,2015,Ratchaburi,50,38
Dengue,2015,Ratchaburi,51,33
Dengue,2015,Ratchaburi,52,25
Dengue,2015,Kanchanaburi,1,7
Dengue,2015,Kanchanaburi,2,6
Dengue,2015,Kanchanaburi,3,6
Dengue,2015,Kanchanaburi,4,10
Dengue,2015,Kanchanaburi,5,8
Dengue,2015,Kanchanaburi,6,9
Dengue,2015,Kanchanaburi,7,8
Dengue,2015,Kanchanaburi,8,2
Dengue,2015,Kanchanaburi,9,9
Dengue,2015,Kanchanaburi,10,9
Dengue,2015,Kanchanaburi,11,12
Dengue,2015,Kanchanaburi,12,11
Dengue,2015,Kanchanaburi,13,17
Dengue,2015,Kanchanaburi,14,10
Dengue,2015,Kanchanaburi,15,14
Dengue,2015,Kanchanaburi,16,11
Dengue,2015,Kanchanaburi,17,4
Dengue,2015,Kanchanaburi,18,8
Dengue,2015,Kanchanaburi,19,15
Dengue,2015,Kanchanaburi,20,25
Dengue,2015,Kanchanaburi,21,22
Dengue,2015,Kanchanaburi,22,26
Dengue,2015,Kanchanaburi,23,31
Dengue,2015,Kanchanaburi,24,18
Dengue,2015,Kanchanaburi,25,23
Dengue,2015,Kanchanaburi,26,20
Dengue,2015,Kanchanaburi,27,32
Dengue,2015,Kanchanaburi,28,50
Dengue,2015,Kanchanaburi,29,57
Dengue,2015,Kanchanaburi,30,47
Dengue,2015,Kanchanaburi,31,39
Dengue,2015,Kanchanaburi,32,48
Dengue,2015,Kanchanaburi,33,50
Dengue,2015,Kanchanaburi,34,44
Dengue,2015,Kanchanaburi,35,42
Dengue,2015,Kanchanaburi,36,44
Dengue,2015,Kanchanaburi,37,22
Dengue,2015,Kanchanaburi,38,25
Dengue,2015,Kanchanaburi,39,30
Dengue,2015,Kanchanaburi,40,22
Dengue,2015,Kanchanaburi,41,23
Dengue,2015,Kanchanaburi,42,24
Dengue,2015,Kanchanaburi,43,39
Dengue,2015,Kanchanaburi,44,50
Dengue,2015,Kanchanaburi,45,30
Dengue,2015,Kanchanaburi,46,34
Dengue,2015,Kanchanaburi,47,44
Dengue,2015,Kanchanaburi,48,35
Dengue,2015,Kanchanaburi,49,25
Dengue,2015,Kanchanaburi,50,17
Dengue,2015,Kanchanaburi,51,9
Dengue,2015,Kanchanaburi,52,0
Dengue,2015,Suphan Buri,1,6
Dengue,2015,Suphan Buri,2,2
Dengue,2015,Suphan Buri,3,2
Dengue,2015,Suphan Buri,4,2
Dengue,2015,Suphan Buri,5,2
Dengue,2015,Suphan Buri,6,3
Dengue,2015,Suphan Buri,7,5
Dengue,2015,Suphan Buri,8,8
Dengue,2015,Suphan Buri,9,2
Dengue,2015,Suphan Buri,10,12
Dengue,2015,Suphan Buri,11,6
Dengue,2015,Suphan Buri,12,13
Dengue,2015,Suphan Buri,13,5
Dengue,2015,Suphan Buri,14,5
Dengue,2015,Suphan Buri,15,8
Dengue,2015,Suphan Buri,16,8
Dengue,2015,Suphan Buri,17,14
Dengue,2015,Suphan Buri,18,21
Dengue,2015,Suphan Buri,19,24
Dengue,2015,Suphan Buri,20,20
Dengue,2015,Suphan Buri,21,14
Dengue,2015,Suphan Buri,22,13
Dengue,2015,Suphan Buri,23,27
Dengue,2015,Suphan Buri,24,25
Dengue,2015,Suphan Buri,25,23
Dengue,2015,Suphan Buri,26,19
Dengue,2015,Suphan Buri,27,29
Dengue,2015,Suphan Buri,28,15
Dengue,2015,Suphan Buri,29,40
Dengue,2015,Suphan Buri,30,20
Dengue,2015,Suphan Buri,31,35
Dengue,2015,Suphan Buri,32,19
Dengue,2015,Suphan Buri,33,37
Dengue,2015,Suphan Buri,34,46
Dengue,2015,Suphan Buri,35,26
Dengue,2015,Suphan Buri,36,48
Dengue,2015,Suphan Buri,37,58
Dengue,2015,Suphan Buri,38,35
Dengue,2015,Suphan Buri,39,36
Dengue,2015,Suphan Buri,40,64
Dengue,2015,Suphan Buri,41,32
Dengue,2015,Suphan Buri,42,41
Dengue,2015,Suphan Buri,43,29
Dengue,2015,Suphan Buri,44,72
Dengue,2015,Suphan Buri,45,82
Dengue,2015,Suphan Buri,46,40
Dengue,2015,Suphan Buri,47,34
Dengue,2015,Suphan Buri,48,31
Dengue,2015,Suphan Buri,49,33
Dengue,2015,Suphan Buri,50,19
Dengue,2015,Suphan Buri,51,15
Dengue,2015,Suphan Buri,52,16
Dengue,2015,Nakhon Pathom,1,28
Dengue,2015,Nakhon Pathom,2,21
Dengue,2015,Nakhon Pathom,3,28
Dengue,2015,Nakhon Pathom,4,27
Dengue,2015,Nakhon Pathom,5,32
Dengue,2015,Nakhon Pathom,6,22
Dengue,2015,Nakhon Pathom,7,18
Dengue,2015,Nakhon Pathom,8,25
Dengue,2015,Nakhon Pathom,9,18
Dengue,2015,Nakhon Pathom,10,21
Dengue,2015,Nakhon Pathom,11,28
Dengue,2015,Nakhon Pathom,12,24
Dengue,2015,Nakhon Pathom,13,24
Dengue,2015,Nakhon Pathom,14,16
Dengue,2015,Nakhon Pathom,15,17
Dengue,2015,Nakhon Pathom,16,26
Dengue,2015,Nakhon Pathom,17,30
Dengue,2015,Nakhon Pathom,18,15
Dengue,2015,Nakhon Pathom,19,30
Dengue,2015,Nakhon Pathom,20,17
Dengue,2015,Nakhon Pathom,21,28
Dengue,2015,Nakhon Pathom,22,24
Dengue,2015,Nakhon Pathom,23,32
Dengue,2015,Nakhon Pathom,24,35
Dengue,2015,Nakhon Pathom,25,62
Dengue,2015,Nakhon Pathom,26,44
Dengue,2015,Nakhon Pathom,27,72
Dengue,2015,Nakhon Pathom,28,83
Dengue,2015,Nakhon Pathom,29,90
Dengue,2015,Nakhon Pathom,30,69
Dengue,2015,Nakhon Pathom,31,95
Dengue,2015,Nakhon Pathom,32,106
Dengue,2015,Nakhon Pathom,33,113
Dengue,2015,Nakhon Pathom,34,122
Dengue,2015,Nakhon Pathom,35,123
Dengue,2015,Nakhon Pathom,36,126
Dengue,2015,Nakhon Pathom,37,100
Dengue,2015,Nakhon Pathom,38,112
Dengue,2015,Nakhon Pathom,39,136
Dengue,2015,Nakhon Pathom,40,78
Dengue,2015,Nakhon Pathom,41,84
Dengue,2015,Nakhon Pathom,42,76
Dengue,2015,Nakhon Pathom,43,84
Dengue,2015,Nakhon Pathom,44,103
Dengue,2015,Nakhon Pathom,45,84
Dengue,2015,Nakhon Pathom,46,106
Dengue,2015,Nakhon Pathom,47,94
Dengue,2015,Nakhon Pathom,48,87
Dengue,2015,Nakhon Pathom,49,83
Dengue,2015,Nakhon Pathom,50,62
Dengue,2015,Nakhon Pathom,51,42
Dengue,2015,Nakhon Pathom,52,51
Dengue,2015,Samut Sakhon,1,23
Dengue,2015,Samut Sakhon,2,10
Dengue,2015,Samut Sakhon,3,9
Dengue,2015,Samut Sakhon,4,11
Dengue,2015,Samut Sakhon,5,19
Dengue,2015,Samut Sakhon,6,11
Dengue,2015,Samut Sakhon,7,9
Dengue,2015,Samut Sakhon,8,16
Dengue,2015,Samut Sakhon,9,17
Dengue,2015,Samut Sakhon,10,19
Dengue,2015,Samut Sakhon,11,13
Dengue,2015,Samut Sakhon,12,21
Dengue,2015,Samut Sakhon,13,19
Dengue,2015,Samut Sakhon,14,13
Dengue,2015,Samut Sakhon,15,9
Dengue,2015,Samut Sakhon,16,15
Dengue,2015,Samut Sakhon,17,14
Dengue,2015,Samut Sakhon,18,9
Dengue,2015,Samut Sakhon,19,12
Dengue,2015,Samut Sakhon,20,14
Dengue,2015,Samut Sakhon,21,17
Dengue,2015,Samut Sakhon,22,20
Dengue,2015,Samut Sakhon,23,14
Dengue,2015,Samut Sakhon,24,14
Dengue,2015,Samut Sakhon,25,12
Dengue,2015,Samut Sakhon,26,14
Dengue,2015,Samut Sakhon,27,14
Dengue,2015,Samut Sakhon,28,11
Dengue,2015,Samut Sakhon,29,21
Dengue,2015,Samut Sakhon,30,19
Dengue,2015,Samut Sakhon,31,10
Dengue,2015,Samut Sakhon,32,16
Dengue,2015,Samut Sakhon,33,26
Dengue,2015,Samut Sakhon,34,8
Dengue,2015,Samut Sakhon,35,17
Dengue,2015,Samut Sakhon,36,42
Dengue,2015,Samut Sakhon,37,31
Dengue,2015,Samut Sakhon,38,33
Dengue,2015,Samut Sakhon,39,56
Dengue,2015,Samut Sakhon,40,45
Dengue,2015,Samut Sakhon,41,48
Dengue,2015,Samut Sakhon,42,49
Dengue,2015,Samut Sakhon,43,62
Dengue,2015,Samut Sakhon,44,87
Dengue,2015,Samut Sakhon,45,111
Dengue,2015,Samut Sakhon,46,90
Dengue,2015,Samut Sakhon,47,73
Dengue,2015,Samut Sakhon,48,76
Dengue,2015,Samut Sakhon,49,68
Dengue,2015,Samut Sakhon,50,52
Dengue,2015,Samut Sakhon,51,34
Dengue,2015,Samut Sakhon,52,26
Dengue,2015,Samut Songkhram,1,11
Dengue,2015,Samut Songkhram,2,4
Dengue,2015,Samut Songkhram,3,2
Dengue,2015,Samut Songkhram,4,1
Dengue,2015,Samut Songkhram,5,5
Dengue,2015,Samut Songkhram,6,7
Dengue,2015,Samut Songkhram,7,5
Dengue,2015,Samut Songkhram,8,12
Dengue,2015,Samut Songkhram,9,11
Dengue,2015,Samut Songkhram,10,12
Dengue,2015,Samut Songkhram,11,11
Dengue,2015,Samut Songkhram,12,4
Dengue,2015,Samut Songkhram,13,9
Dengue,2015,Samut Songkhram,14,6
Dengue,2015,Samut Songkhram,15,16
Dengue,2015,Samut Songkhram,16,9
Dengue,2015,Samut Songkhram,17,7
Dengue,2015,Samut Songkhram,18,20
Dengue,2015,Samut Songkhram,19,4
Dengue,2015,Samut Songkhram,20,9
Dengue,2015,Samut Songkhram,21,6
Dengue,2015,Samut Songkhram,22,6
Dengue,2015,Samut Songkhram,23,10
Dengue,2015,Samut Songkhram,24,10
Dengue,2015,Samut Songkhram,25,8
Dengue,2015,Samut Songkhram,26,3
Dengue,2015,Samut Songkhram,27,10
Dengue,2015,Samut Songkhram,28,14
Dengue,2015,Samut Songkhram,29,16
Dengue,2015,Samut Songkhram,30,18
Dengue,2015,Samut Songkhram,31,15
Dengue,2015,Samut Songkhram,32,34
Dengue,2015,Samut Songkhram,33,21
Dengue,2015,Samut Songkhram,34,24
Dengue,2015,Samut Songkhram,35,35
Dengue,2015,Samut Songkhram,36,26
Dengue,2015,Samut Songkhram,37,25
Dengue,2015,Samut Songkhram,38,24
Dengue,2015,Samut Songkhram,39,22
Dengue,2015,Samut Songkhram,40,11
Dengue,2015,Samut Songkhram,41,21
Dengue,2015,Samut Songkhram,42,18
Dengue,2015,Samut Songkhram,43,18
Dengue,2015,Samut Songkhram,44,22
Dengue,2015,Samut Songkhram,45,14
Dengue,2015,Samut Songkhram,46,17
Dengue,2015,Samut Songkhram,47,14
Dengue,2015,Samut Songkhram,48,16
Dengue,2015,Samut Songkhram,49,13
Dengue,2015,Samut Songkhram,50,9
Dengue,2015,Samut Songkhram,51,6
Dengue,2015,Samut Songkhram,52,2
Dengue,2015,Phetchaburi,1,15
Dengue,2015,Phetchaburi,2,13
Dengue,2015,Phetchaburi,3,11
Dengue,2015,Phetchaburi,4,12
Dengue,2015,Phetchaburi,5,21
Dengue,2015,Phetchaburi,6,10
Dengue,2015,Phetchaburi,7,12
Dengue,2015,Phetchaburi,8,22
Dengue,2015,Phetchaburi,9,16
Dengue,2015,Phetchaburi,10,16
Dengue,2015,Phetchaburi,11,16
Dengue,2015,Phetchaburi,12,14
Dengue,2015,Phetchaburi,13,26
Dengue,2015,Phetchaburi,14,10
Dengue,2015,Phetchaburi,15,25
Dengue,2015,Phetchaburi,16,20
Dengue,2015,Phetchaburi,17,40
Dengue,2015,Phetchaburi,18,29
Dengue,2015,Phetchaburi,19,43
Dengue,2015,Phetchaburi,20,48
Dengue,2015,Phetchaburi,21,31
Dengue,2015,Phetchaburi,22,83
Dengue,2015,Phetchaburi,23,65
Dengue,2015,Phetchaburi,24,110
Dengue,2015,Phetchaburi,25,94
Dengue,2015,Phetchaburi,26,81
Dengue,2015,Phetchaburi,27,114
Dengue,2015,Phetchaburi,28,137
Dengue,2015,Phetchaburi,29,143
Dengue,2015,Phetchaburi,30,114
Dengue,2015,Phetchaburi,31,113
Dengue,2015,Phetchaburi,32,99
Dengue,2015,Phetchaburi,33,115
Dengue,2015,Phetchaburi,34,126
Dengue,2015,Phetchaburi,35,115
Dengue,2015,Phetchaburi,36,107
Dengue,2015,Phetchaburi,37,114
Dengue,2015,Phetchaburi,38,83
Dengue,2015,Phetchaburi,39,66
Dengue,2015,Phetchaburi,40,62
Dengue,2015,Phetchaburi,41,63
Dengue,2015,Phetchaburi,42,69
Dengue,2015,Phetchaburi,43,76
Dengue,2015,Phetchaburi,44,78
Dengue,2015,Phetchaburi,45,86
Dengue,2015,Phetchaburi,46,55
Dengue,2015,Phetchaburi,47,51
Dengue,2015,Phetchaburi,48,38
Dengue,2015,Phetchaburi,49,17
Dengue,2015,Phetchaburi,50,25
Dengue,2015,Phetchaburi,51,11
Dengue,2015,Phetchaburi,52,13
Dengue,2015,Prachuap Khiri Khan,1,3
Dengue,2015,Prachuap Khiri Khan,2,5
Dengue,2015,Prachuap Khiri Khan,3,6
Dengue,2015,Prachuap Khiri Khan,4,5
Dengue,2015,Prachuap Khiri Khan,5,5
Dengue,2015,Prachuap Khiri Khan,6,4
Dengue,2015,Prachuap Khiri Khan,7,6
Dengue,2015,Prachuap Khiri Khan,8,6
Dengue,2015,Prachuap Khiri Khan,9,6
Dengue,2015,Prachuap Khiri Khan,10,7
Dengue,2015,Prachuap Khiri Khan,11,11
Dengue,2015,Prachuap Khiri Khan,12,11
Dengue,2015,Prachuap Khiri Khan,13,4
Dengue,2015,Prachuap Khiri Khan,14,12
Dengue,2015,Prachuap Khiri Khan,15,9
Dengue,2015,Prachuap Khiri Khan,16,13
Dengue,2015,Prachuap Khiri Khan,17,25
Dengue,2015,Prachuap Khiri Khan,18,12
Dengue,2015,Prachuap Khiri Khan,19,20
Dengue,2015,Prachuap Khiri Khan,20,23
Dengue,2015,Prachuap Khiri Khan,21,26
Dengue,2015,Prachuap Khiri Khan,22,53
Dengue,2015,Prachuap Khiri Khan,23,60
Dengue,2015,Prachuap Khiri Khan,24,39
Dengue,2015,Prachuap Khiri Khan,25,40
Dengue,2015,Prachuap Khiri Khan,26,32
Dengue,2015,Prachuap Khiri Khan,27,37
Dengue,2015,Prachuap Khiri Khan,28,40
Dengue,2015,Prachuap Khiri Khan,29,36
Dengue,2015,Prachuap Khiri Khan,30,33
Dengue,2015,Prachuap Khiri Khan,31,37
Dengue,2015,Prachuap Khiri Khan,32,43
Dengue,2015,Prachuap Khiri Khan,33,42
Dengue,2015,Prachuap Khiri Khan,34,35
Dengue,2015,Prachuap Khiri Khan,35,54
Dengue,2015,Prachuap Khiri Khan,36,43
Dengue,2015,Prachuap Khiri Khan,37,36
Dengue,2015,Prachuap Khiri Khan,38,40
Dengue,2015,Prachuap Khiri Khan,39,41
Dengue,2015,Prachuap Khiri Khan,40,24
Dengue,2015,Prachuap Khiri Khan,41,34
Dengue,2015,Prachuap Khiri Khan,42,32
Dengue,2015,Prachuap Khiri Khan,43,34
Dengue,2015,Prachuap Khiri Khan,44,39
Dengue,2015,Prachuap Khiri Khan,45,51
Dengue,2015,Prachuap Khiri Khan,46,37
Dengue,2015,Prachuap Khiri Khan,47,34
Dengue,2015,Prachuap Khiri Khan,48,37
Dengue,2015,Prachuap Khiri Khan,49,29
Dengue,2015,Prachuap Khiri Khan,50,23
Dengue,2015,Prachuap Khiri Khan,51,12
Dengue,2015,Prachuap Khiri Khan,52,10
Dengue,2015,Nakhon Si Thammarat,1,35
Dengue,2015,Nakhon Si Thammarat,2,44
Dengue,2015,Nakhon Si Thammarat,3,35
Dengue,2015,Nakhon Si Thammarat,4,23
Dengue,2015,Nakhon Si Thammarat,5,34
Dengue,2015,Nakhon Si Thammarat,6,35
Dengue,2015,Nakhon Si Thammarat,7,23
Dengue,2015,Nakhon Si Thammarat,8,23
Dengue,2015,Nakhon Si Thammarat,9,28
Dengue,2015,Nakhon Si Thammarat,10,13
Dengue,2015,Nakhon Si Thammarat,11,25
Dengue,2015,Nakhon Si Thammarat,12,20
Dengue,2015,Nakhon Si Thammarat,13,13
Dengue,2015,Nakhon Si Thammarat,14,13
Dengue,2015,Nakhon Si Thammarat,15,17
Dengue,2015,Nakhon Si Thammarat,16,24
Dengue,2015,Nakhon Si Thammarat,17,16
Dengue,2015,Nakhon Si Thammarat,18,13
Dengue,2015,Nakhon Si Thammarat,19,15
Dengue,2015,Nakhon Si Thammarat,20,19
Dengue,2015,Nakhon Si Thammarat,21,22
Dengue,2015,Nakhon Si Thammarat,22,40
Dengue,2015,Nakhon Si Thammarat,23,39
Dengue,2015,Nakhon Si Thammarat,24,49
Dengue,2015,Nakhon Si Thammarat,25,50
Dengue,2015,Nakhon Si Thammarat,26,56
Dengue,2015,Nakhon Si Thammarat,27,64
Dengue,2015,Nakhon Si Thammarat,28,61
Dengue,2015,Nakhon Si Thammarat,29,58
Dengue,2015,Nakhon Si Thammarat,30,55
Dengue,2015,Nakhon Si Thammarat,31,60
Dengue,2015,Nakhon Si Thammarat,32,61
Dengue,2015,Nakhon Si Thammarat,33,56
Dengue,2015,Nakhon Si Thammarat,34,47
Dengue,2015,Nakhon Si Thammarat,35,63
Dengue,2015,Nakhon Si Thammarat,36,54
Dengue,2015,Nakhon Si Thammarat,37,46
Dengue,2015,Nakhon Si Thammarat,38,40
Dengue,2015,Nakhon Si Thammarat,39,45
Dengue,2015,Nakhon Si Thammarat,40,51
Dengue,2015,Nakhon Si Thammarat,41,40
Dengue,2015,Nakhon Si Thammarat,42,42
Dengue,2015,Nakhon Si Thammarat,43,47
Dengue,2015,Nakhon Si Thammarat,44,65
Dengue,2015,Nakhon Si Thammarat,45,75
Dengue,2015,Nakhon Si Thammarat,46,82
Dengue,2015,Nakhon Si Thammarat,47,61
Dengue,2015,Nakhon Si Thammarat,48,79
Dengue,2015,Nakhon Si Thammarat,49,65
Dengue,2015,Nakhon Si Thammarat,50,52
Dengue,2015,Nakhon Si Thammarat,51,48
Dengue,2015,Nakhon Si Thammarat,52,38
Dengue,2015,Krabi,1,18
Dengue,2015,Krabi,2,11
Dengue,2015,Krabi,3,11
Dengue,2015,Krabi,4,20
Dengue,2015,Krabi,5,21
Dengue,2015,Krabi,6,10
Dengue,2015,Krabi,7,7
Dengue,2015,Krabi,8,15
Dengue,2015,Krabi,9,9
Dengue,2015,Krabi,10,4
Dengue,2015,Krabi,11,6
Dengue,2015,Krabi,12,15
Dengue,2015,Krabi,13,14
Dengue,2015,Krabi,14,18
Dengue,2015,Krabi,15,20
Dengue,2015,Krabi,16,9
Dengue,2015,Krabi,17,12
Dengue,2015,Krabi,18,23
Dengue,2015,Krabi,19,18
